episode,rewards_total
303,13.161007780822736
304,12.79258554936741
305,11.914001704273495
306,2.2907758012818533
307,-12.876067875104138
308,10.344732087058738
309,12.288447624042902
310,19.050579272569017
311,5.00866486428675
312,21.440987237765412
313,15.132203783970386
314,8.468617955467082
315,9.157133767217445
316,16.671004201714524
317,16.471194059327768
318,5.216134363439409
319,21.920689383322355
320,-0.12740336486337966
321,26.17293411675876
322,14.69487362136713
323,19.695078871462062
324,16.784445997698146
325,13.413235570494958
326,16.45766697329517
327,17.415622800076633
328,18.282707073933658
329,18.354425101545385
330,18.52479505018281
331,5.763557950580029
332,9.725350255302395
333,-74.67593616386051
334,21.977553378114926
335,19.430190121375624
336,11.331405578741233
337,14.82694893452555
338,21.459320565548513
339,8.400149452566943
340,-108.87066980100268
341,-9.243011800503464
342,-6.365129946572525
343,-13.951010783920134
344,-13.903294773638478
345,-25.23638721620776
346,-171.41006524628472
347,-171.38490987921563
348,-171.49381853978792
349,-171.75662711145972
350,-171.46280679004795
351,-171.17600615217154
352,-171.36914730502275
353,-171.20870077884967
354,-171.2350954982215
355,-172.39116598227733
356,-171.2012832274018
357,-172.2035979677878
358,-171.313415649039
359,-171.08132185961216
360,-171.21151185448252
361,-171.91654316927745
362,-171.29837132153202
363,-172.1255798616883
364,-171.52537138109784
365,-171.69473206963104
366,-172.45466847218685
367,-171.32587402987718
368,-171.23317151960777
369,-172.06566759734667
370,-171.86773933768902
371,-91.68809169879907
372,-2.5057269364025245
373,-175.55587990818765
374,4.542591652300505
375,-106.3273438252049
376,-171.26126135961195
377,-171.79050139383517
378,-171.11498256792848
379,-171.48331770617483
380,-171.73216473045056
381,-172.73545534571124
382,-41.57870974876556
383,1.9603210578826804
384,-49.944208788960125
385,-171.55412199451422
386,-7.25407562929616
387,-8.537791987184402
388,11.9307825234587
389,13.855245442724353
390,2.863676154039016
391,24.82811570587195
392,0.02389002858617495
393,-118.04393962535448
394,-171.08368646821327
395,-172.04816057811382
396,25.059195903155896
397,-171.2272925257041
398,-173.20856791490712
399,-171.42682852408785
400,-171.45801686674702
401,14.90820389225959
402,-171.08393570441103
403,-172.36515740621707
404,25.988988347640905
405,13.935421498438124
406,18.894522830863067
407,45.03521447146835
408,33.01556870216638
409,38.776011325593544
410,-171.185093483593
411,-172.3049937648052
412,11.101844860261583
413,-172.73887168999718
414,-171.2376303717478
415,-171.1886116733541
416,-171.78059761309402
417,-171.15204039729008
418,-171.64747134103382
419,-171.95346699625873
420,-171.35060436008274
421,-171.9450588417961
422,-171.50190763852413
423,-171.41792368840615
424,-171.44643088172515
425,-173.30366975778816
426,-171.20204809931454
427,-172.02274286613522
428,-171.2291598945427
429,-171.49868084038823
430,19.66994536846992
431,-36.82432039307332
432,11.822565667980868
433,27.529139610234704
434,29.891483754796155
435,-172.7061823674716
436,-171.35438921784385
437,27.14728121718003
438,-171.48087725926146
439,-171.0618115244896
440,-171.4384158476821
441,18.944779619015225
442,15.688803620290962
443,12.887708082052725
444,16.522365528197675
445,12.642045026311674
446,15.527974818517308
447,12.419307167365218
448,24.69940447927826
449,17.357890608118886
450,6.6974357524567445
451,-12.787247418123208
452,17.83622327022582
453,18.42360297865982
454,16.517946433214682
455,12.40450326856702
456,6.88436688158432
457,17.34164856899325
458,12.483608341598803
459,5.616671198526316
460,14.946009339709605
461,-33.09451845517908
462,5.223250350905857
463,18.620462612953837
464,11.373112799210617
465,18.32861996657681
466,-4.16357970555287
467,8.071760141231298
468,8.03469350063471
469,17.410565445045705
470,18.138348959123988
471,12.862038854151706
472,4.2392437218768855
473,-13.238308521894464
474,18.527149934394387
475,23.18736540682159
476,-147.40557254152088
477,-143.59085565349116
478,14.320430810669293
479,-174.0931389170905
480,22.607581080791206
481,21.281574337289264
482,-4.416055386476415
483,-171.27327011033387
484,-167.14683047217662
485,-171.22181643148681
486,34.254675163766244
487,-38.2824788805319
488,-171.7778646069382
489,-171.29549433597634
490,-171.29115286785753
491,24.961397107486448
492,24.605503048661717
493,23.083969300557037
494,-55.81465281602659
495,-171.33374690272015
496,-172.65151672969426
497,3.807401427004141
498,4.215367390047103
499,1.7385255875076204
500,10.321298484642895
501,14.079682618716678
502,4.568038779449115
503,3.521199999862425
504,5.6567695491023695
505,2.0121853091498902
506,-0.27121864325660994
507,13.982016792359502
508,8.718067495586702
509,2.187549203874756
510,10.262470766920362
511,-1.2556259759133503
512,2.7906588963965717
513,19.90657019175505
514,10.393659286705805
515,12.249438991908788
516,17.213067111859488
517,9.877179739112929
518,11.084879738184531
519,10.952681180301724
520,6.6098321582318675
521,21.67433051611269
522,-2.378846136322176
523,23.463177245787072
524,13.922083936706333
525,5.4619018389345175
526,-5.057395299722682
527,-0.8609926711570957
528,9.796558578327291
529,8.797326650653886
530,0.3229864926019914
531,0.4248469511822428
532,11.627672509443734
533,20.821083933268792
534,13.96311710632365
535,5.332149694747692
536,11.51861621493171
537,0.5913564809363656
538,3.3298436678219154
539,14.629557371436817
540,14.852032683655597
541,13.38277050914812
542,0.02822470981376668
543,7.863975771235399
544,7.9593504688096495
545,5.14686179191067
546,10.314152104744679
547,14.452744324179214
548,-1.5869284392593457
549,4.880757665013974
550,5.247376772090323
551,10.238975765821383
552,-0.27114372779949036
553,-1.0106899649725847
554,5.1987499861022854
555,6.394989480173145
556,8.220977354752915
557,10.30145769756895
558,6.350704791541755
559,5.527542552937383
560,15.975221612138697
561,7.134414344142151
562,2.9084706185748104
563,8.299505406875387
564,-2.1385538228136483
565,17.61267414747609
566,9.257022671290073
567,3.967494241428838
568,22.172636285471334
569,12.590948900485579
570,4.412814868513372
571,18.785216617321623
572,10.627741920844358
573,14.433190038977191
574,10.5853440853627
575,6.332955112012542
576,-0.7290340329199978
577,12.975402599548918
578,13.405031075034461
579,13.253682965410029
580,6.596179857593189
581,14.801306629689162
582,9.662565056313927
583,10.423804031900406
584,17.265303858831544
585,9.949399649311546
586,3.7031312418095528
587,1.3209531864468609
588,2.5443190736162187
589,6.960659127948453
590,5.292386848876912
591,1.369656847974678
592,18.196193750188517
593,12.479876581781584
594,11.014758288322263
595,4.416043423702675
596,14.194163948615653
597,9.793989898792766
598,1.795714938962531
599,9.643654966755623
600,-9.861927713396312
601,20.839034793400142
602,12.91782260799599
603,10.978432340259925
604,-4.036831198280659
605,11.006465963356721
606,14.391110253751684
607,10.01090269196547
608,4.2129555149266515
609,11.589986340385558
610,0.564768000163717
611,2.9796325264101196
612,5.901875839418864
613,12.080817618699655
614,19.98011555085818
615,10.091971497750134
616,7.979624488470911
617,11.063456572924338
618,12.916119040963261
619,4.8127029456090895
620,13.3179544122601
621,10.053989475033156
622,-0.618609248056849
623,11.526777297744509
624,-0.21216088928223087
625,-9.237333485265758
626,2.414776628890909
627,11.54212812409757
628,8.961696233567192
629,5.8166871109337315
630,7.733478882890051
631,7.999441535443928
632,7.5863753994808185
633,-6.924163452265747
634,-3.1516151042161944
635,2.9652633372531465
636,14.831266088263536
637,6.204852670921516
638,9.953913965159623
639,1.7979658014903883
640,8.408510679748346
641,7.856565513988336
642,9.70274266717278
643,11.313018096729579
644,12.491570268302944
645,11.036397580364543
646,10.109900473433076
647,19.835585597587247
648,9.17237212055459
649,14.565240695614467
650,2.162275509392641
651,9.442326791490402
652,18.185988308495993
653,5.1774161492432995
654,7.310921131121958
655,10.104771942571036
656,18.122097966968457
657,12.949173976828696
658,10.101825835747064
659,8.733617775532103
660,2.9242610230296933
661,2.720603733614956
662,0.9015834880385238
663,13.812441953279489
664,14.807112638391878
665,5.414608501618019
666,1.9704479324963025
667,11.55717644619865
668,6.4840537158702976
669,18.158774738579268
670,11.685348898961362
671,6.314687261663128
672,0.5474295949601515
673,12.570981620034885
674,13.291423641021463
675,9.280887806559946
676,10.325964813717668
677,10.229156132136481
678,10.80050318246843
679,9.23971745407222
680,6.055029374791893
681,8.952576068002617
682,14.612927098245908
683,8.332675497181011
684,3.6813267870439397
685,3.6197525335277874
686,10.409817074352855
687,2.792606790405891
688,10.128904575677499
689,2.484074865481885
690,13.72357732168032
691,10.834287902913271
692,4.341110879459151
693,5.338595917401637
694,9.597255676590448
695,10.884154744177806
696,-3.9979176312817213
697,11.858547726405249
698,10.738888591022988
699,-4.468108573305678
700,15.43636903356349
701,13.915521775222828
702,16.157521771847904
703,15.874197468124795
704,14.219749163354525
705,11.84813394782578
706,18.671034161314452
707,11.157880335004776
708,16.156211888830164
709,21.937351342984634
710,10.875614688947465
711,2.999488256893791
712,12.839119400411445
713,0.2989617185994753
714,9.339592453871102
715,4.968115495311842
716,20.51872942001383
717,9.888491757223
718,1.7380746582440736
719,9.603600606051238
720,11.032490583342511
721,10.328238668696358
722,10.200284463958432
723,21.559489653960053
724,8.970417871004472
725,8.700458111819064
726,4.321617687949196
727,8.774284904233813
728,7.839782639046881
729,6.1122050424145336
730,4.451689731907214
731,4.485277838158945
732,17.236856249669493
733,-3.2731627199064057
734,9.406361220030622
735,-1.6399876684269294
736,4.560213773856425
737,12.58036538379081
738,15.46568273355614
739,13.860972194125747
740,8.25857813045269
741,23.498614833936752
742,3.9896803266429437
743,10.369785732494787
744,4.675102730114691
745,2.9382913729010554
746,9.226670026164832
747,8.237130998840364
748,14.515918743616396
749,20.5813040800158
750,10.3383507377312
751,5.30845827939978
752,19.20704186182606
753,11.367084467830946
754,11.738250042293327
755,3.045690054059591
756,15.858722575817872
757,6.827229530980482
758,8.115325041814735
759,7.129537468051307
760,4.944492694369412
761,22.38113747017602
762,-7.460863063612539
763,4.506311896202
764,13.111867004672398
765,22.834129997564848
766,3.3701838187287887
767,8.453354795918628
768,9.335015422984348
769,17.94219309856134
770,3.3791126576644395
771,3.0978943590209287
772,13.586837794144245
773,4.207827199781839
774,12.790649990704893
775,7.446433749238604
776,0.272548677688075
777,8.312627862964943
778,16.16375626967769
779,20.31438683880928
780,9.175261980788598
781,12.597373884143828
782,10.081676760235396
783,9.300191064767493
784,21.039172743678094
785,9.574946932942847
786,5.925244692160373
787,5.6218917206052
788,12.805592841752347
789,8.34347156792358
790,7.0569855635435275
791,8.736292115679344
792,14.915754577970656
793,20.800912168175802
794,6.991722919375437
795,1.4823363244925467
796,8.794004579666012
797,3.163996326724069
798,4.594247016510536
799,8.563048839011486
800,10.616935314712924
801,-0.8057283710996366
802,12.821502147923374
803,18.4370954051817
804,-0.338263504741807
805,9.515176123588464
806,10.387672840471904
807,9.80826080275617
808,8.565202691076315
809,5.927950483484295
810,18.685423316353447
811,9.31322971150503
812,9.090140436909934
813,2.6587893381412933
814,8.264638300165636
815,10.761206871058558
816,2.119419390692647
817,13.846877530844832
818,10.359556042514885
819,4.850113833784238
820,2.520739939190749
821,11.776481515909051
822,12.277204035499487
823,17.138154800457603
824,10.129626141282209
825,18.371218629653196
826,11.03211731096033
827,7.326175517440873
828,8.308114368045008
829,19.34652168403217
830,7.538313092031451
831,11.059817142083782
832,5.106289696236331
833,14.043129877744768
834,8.69706370924905
835,10.41779809247884
836,14.388500638889418
837,10.412436696602938
838,2.121934293996162
839,5.901408603766647
840,14.605906105076578
841,2.395484760780832
842,0.39483554849938507
843,20.61054468477771
844,7.537233269971587
845,17.945538643968717
846,9.171113898612521
847,22.912468832809864
848,7.5827886002754745
849,15.131724053928593
850,12.373457713176855
851,3.760039940628964
852,7.531797850560039
853,6.107090274836594
854,-3.5427599958387077
855,6.119542755788526
856,8.19549047664188
857,16.11172096411531
858,15.828379654861738
859,-7.070604861292516
860,-4.938338665382464
861,6.403020990163048
862,14.6287330863458
863,4.588944121039162
864,8.289236197322872
865,1.6341586303616715
866,13.74500162388323
867,15.515754787512357
868,12.396734495437968
869,6.298222922344685
870,10.022982491532048
871,3.1820476468215233
872,2.27885109727832
873,0.19051940901383801
874,13.380927407364297
875,17.43696468223927
876,3.0135404118805607
877,23.457419379440626
878,5.0165881781365655
879,16.819362825991686
880,9.017755053368717
881,21.41700738056081
882,-1.1774434148299058
883,3.868409863938453
884,18.764720947181395
885,7.7419964119083176
886,6.747233473607228
887,12.311447173364286
888,12.294889109048608
889,2.4447189310649566
890,8.006185193319745
891,9.247570282123032
892,5.725131445589927
893,8.323526349632823
894,13.010073015578739
895,6.648070682972417
896,15.288919221460468
897,1.887825589024036
898,9.46060929630546
899,21.49323155248635
900,13.065402442513786
901,1.7293582717666496
902,17.88880028580223
903,11.905150347701259
904,13.527293412921395
905,11.636257769926967
906,0.6331100939520979
907,-1.8085305009788257
908,16.316532994076447
909,-3.969369727732456
910,-6.962317772196272
911,2.64964468348521
912,11.319964552689747
913,8.919838163044396
914,8.102952300891772
915,4.062985195688675
916,12.559445842730963
917,4.805616929077928
918,7.100087901401583
919,8.185305956415153
920,-6.054510421372257
921,2.499981381124691
922,1.1145589006856778
923,19.36140533929584
924,10.025588379223088
925,5.157478179846628
926,8.258460632116424
927,12.799474765202918
928,16.973282857202523
929,7.664922083669772
930,23.284204693758248
931,4.594377918193661
932,6.771247994648508
933,11.996628021816187
934,13.409518442643545
935,6.969442408946183
936,3.8953529655847774
937,7.976627755594045
938,2.7784347982095063
939,20.381026053370803
940,12.198512903802367
941,4.099334217656825
942,18.44200608718273
943,5.622258631558681
944,18.166098525976413
945,24.671026613554858
946,-5.7305804189251255
947,3.988256103504124
948,5.262813604038708
949,12.41889423194142
950,14.094034470478316
951,4.913414223770754
952,8.99478970214985
953,10.524637282342242
954,10.940530361176847
955,12.316237715591548
956,9.437225284685198
957,3.7174312782593084
958,12.017127064630351
959,13.982683228132469
960,20.285731063123166
961,6.865774621375939
962,12.16474748896825
963,10.093325402332052
964,10.010610653415146
965,9.193864542087184
966,13.927244041149443
967,10.129095291305603
968,16.47049331046608
969,8.239529554154394
970,7.011522240924837
971,9.229871409131526
972,10.11049882156215
973,2.482634892863146
974,9.749704382937118
975,11.526066433827737
976,2.468229179303961
977,8.142336823310337
978,18.204124317550534
979,8.574979374387087
980,12.18380413896973
981,8.976481294397736
982,8.041483708402918
983,11.807329950807794
984,18.710635447095125
985,8.284221178046828
986,15.521263081058134
987,9.144373320952205
988,6.916992863431986
989,4.111572447002612
990,-8.178298188651627
991,2.8025121013544236
992,4.057629750572474
993,15.596553642349313
994,4.5194400313561225
995,16.393826199557733
996,9.640871141937579
997,-5.123424993500027
998,-0.12603192502228566
999,15.871512068509645
1000,3.4588245460111917
