episode,rewards_total
123,-0.7578019223285217
124,11.1146853955782
125,14.495515004113415
126,16.887734990219645
127,7.683181896568954
128,1.6227717291449686
129,13.763410185401703
130,12.279599854634267
131,17.209248473501283
132,16.984095199436823
133,14.314433416192507
134,8.344645296577879
135,21.089167281492884
136,10.919992188334277
137,-3.525695047952148
138,11.882722308024388
139,9.4139695499128
140,15.429209832286638
141,12.197352075894237
142,2.3022479679259646
143,15.263080238009302
144,4.06589230693001
145,14.467354418554685
146,16.367032791773436
147,15.890910584864777
148,11.4846614852971
149,15.145983328843243
150,17.551054132348614
151,17.829300717217002
152,-0.9441115865636824
153,0.08749647131372562
154,16.79350646610256
155,15.581689456075075
156,22.86835622538395
157,11.166402711884345
158,15.128997157406587
159,6.874722437387973
160,15.394294384719878
161,14.053415184239903
162,14.344943058657773
163,14.314514508384388
164,16.407244617826827
165,20.78255039305107
166,22.420691397362113
167,18.083448197571677
168,7.1388265594568665
169,17.295513614117866
170,15.554954479168682
171,24.39290140256091
172,14.565109550504722
173,20.916055300725247
174,25.40189072895377
175,15.619539279650102
176,13.087267978289432
177,16.61273581466277
178,22.933797893396243
179,14.828819878468323
180,13.304447619653807
181,16.086619846598307
182,18.37288072717247
183,18.414967124525486
184,9.912704346843835
185,13.936254814447935
186,21.970591764560034
187,13.899924097435754
188,14.252886218737256
189,2.4270168422629794
190,21.003788187328293
191,23.028363841536866
192,18.894375219355194
193,16.657986925256445
194,15.759395997584235
195,16.18816757075451
196,4.669632584106722
197,1.178635394881038
198,4.3980425175065605
199,7.185313363312812
200,-5.050285209992246
201,-3.4815687501930306
202,14.507138742508953
203,-0.026429981156582016
204,7.031527049923476
205,12.817232680396327
206,0.5371068134135353
207,10.461893811631509
208,3.65267186057563
209,14.057213634355826
210,-14.618039910375167
211,-5.356149053058065
212,6.817345701381246
213,1.520671967210415
214,17.603878944663435
215,-1.033961477305315
216,-17.62445694981782
217,-12.704104851762214
218,1.989006425157978
219,-17.45264087575903
220,11.981856823316711
221,-1.322734096560243
222,-61.71655415685585
223,25.538131957459438
224,13.903226053670632
225,-8.033343071179775
226,-209.91611113343072
227,-203.47417387083337
228,-203.13245391280114
229,-200.21627529219919
230,-203.1068298604237
231,-202.99789577653252
232,-203.09531653595002
233,-203.04810012639615
234,-197.42662975873054
235,-203.1858351020174
236,-203.08823294042688
237,-203.19425954125012
238,-203.16890533087007
239,-203.08506187985296
240,-203.06978777014731
241,-200.031430756423
242,-203.0394791803697
243,-203.14831872048597
244,-203.02986919039407
245,-203.01245875857364
246,-203.02518290402645
247,-202.9820985551224
248,-203.15544548676513
249,-203.3028060903699
250,-203.03276339809315
251,-203.0132116373764
252,-202.97518050765365
253,-203.00988851979946
254,-203.26387296610238
255,-203.28010727946986
256,-203.57176794050383
257,-203.1290469066355
258,-167.26083269691804
259,-203.15128404823764
260,-203.03788268249335
261,-203.15921702236258
262,-203.21877675094416
263,-203.08519409791927
264,-202.97930273956777
265,-203.0882946200279
266,-202.97417820747657
267,-203.35883657475563
268,-203.08294742761672
269,-203.05268859928645
270,-203.47479570693756
271,-203.14543709556105
272,-203.27118971288098
273,-202.9873042278143
274,-203.15361434393748
275,-203.0812392447017
276,-203.18151192402615
277,-203.20156498891257
278,-203.49736796895468
279,-203.27058172631124
280,-203.05889246984572
281,-203.14965109617626
282,-202.9707217672613
283,-203.1583247020866
284,-203.14989259030554
285,-203.05350759340035
286,-203.1856740565087
287,-203.0879772345939
288,-47.816611386399444
289,-203.29833338122225
290,-203.30020389080596
291,-203.39864069808465
292,-202.98253520709346
293,-203.18879219326328
294,7.709699996748137
295,4.672203714524347
296,6.0533765016549985
297,11.010220525833937
298,18.432058193666407
299,-171.34152479800522
300,-171.25716053022722
301,-171.30312296897722
302,-171.99277833682845
303,-171.51599224382187
304,22.10046342034113
305,19.320400568148493
306,14.516010688088294
307,22.65620609636067
308,22.34161518680769
309,15.320366693578467
310,20.891299722337017
311,14.81697524511343
312,13.8962798958542
313,19.636008880793586
314,17.719922788789567
315,20.72954726269593
316,16.04322506244817
317,19.847836587703394
318,14.059807350163613
319,17.560881349444365
320,17.377069272947622
321,15.426268886275846
322,18.149883491182887
323,14.001705199599296
324,17.594666378142467
325,12.64720763928133
326,16.987040817117204
327,16.107934316343066
328,16.692681475275133
329,15.574989252647928
330,13.788196757028768
331,18.230606992203228
332,20.20461202802986
333,15.295630604993285
334,17.966136943609843
335,16.27729075317508
336,17.090725641817517
337,19.860335695892726
338,16.634106942017304
339,13.034995115405508
340,15.304859861612723
341,17.13483130745683
342,18.33879643679609
343,15.220027237681375
344,14.151842962946677
345,13.885382344107622
346,15.868827778336676
347,15.728656774837606
348,11.867862037949664
349,15.02408939079318
350,19.72803110448939
351,16.615327571068235
352,17.920501981853846
353,17.894898695488735
354,21.53705052990735
355,9.87456443594953
356,20.83277207542416
357,12.725055398882233
358,16.59703369279277
359,15.51465910230774
360,15.843583463338316
361,14.742983925712497
362,20.08451645295309
363,16.08850966728567
364,20.52638121786976
365,16.885334089641944
366,13.351967747142751
367,19.577863206938922
368,21.266174092541227
369,17.61147138878913
370,14.45459327866796
371,21.125852998602113
372,16.523989836010173
373,13.60650572957148
374,16.458750066734115
375,19.408734318770858
376,17.966753436884908
377,16.029223764198598
378,16.313915467693217
379,17.074827646469465
380,13.735515875470952
381,11.67951748595512
382,19.063354586024598
383,15.757276665497095
384,20.549949474632744
385,21.52072862654154
386,12.187476435712995
387,21.54103720522243
388,15.267419990856105
389,19.23828417276224
390,18.63017018798514
391,19.99051202778103
392,16.420071573748686
393,16.084966358061102
394,14.786929022865202
395,18.22660122608715
396,20.811541898481323
397,15.944074575540991
398,19.129564942983034
399,18.756286228721585
400,10.099249957684126
401,19.973763371353684
402,17.236241092928523
403,16.73131252170131
404,15.663962504339697
405,15.6501285944599
406,19.142616907814592
407,23.240882765465066
408,20.666348975079305
409,18.14853401119057
410,18.65988216208014
411,18.480700902516563
412,13.666218463363958
413,16.298307615261855
414,15.777014770569224
415,17.10581539375884
416,12.385348105191895
417,19.14197241521061
418,14.38282487509781
419,19.378859002724074
420,18.252958199468402
421,19.03114138209112
422,16.851329866782564
423,17.21052469911656
424,11.787176458798733
425,19.70038395978911
426,19.489251236992377
427,17.192681480400942
428,21.536977449111916
429,19.789250206431436
430,11.535622223375093
431,17.600609529823572
432,15.45425444622498
433,21.334534247267555
434,17.234264810918404
435,15.791939195538696
436,17.288246103498977
437,21.622112285741398
438,14.629067722585475
439,17.043535752853522
440,13.784716501752744
441,17.8487391080683
442,19.786839874100007
443,15.896960170993765
444,14.84569963523499
445,17.707516403114678
446,16.92647170815469
447,22.26685157076572
448,21.65504682353024
449,19.25770991190171
450,15.757380508226685
451,16.297487693173064
452,22.456743973867717
453,18.80276098582199
454,17.309743834760887
455,19.841743546952483
456,16.292423977776995
457,18.43855312055466
458,18.85961627824875
459,17.568389643387533
460,15.865575832279642
461,18.772343382034485
462,16.28477756650677
463,13.759309975633208
464,19.749497066044437
465,14.889436030538349
466,17.300729919496614
467,12.870203043285851
468,16.324444715578213
469,14.341945791349652
470,16.085875904784658
471,17.230430981404247
472,18.385977406908523
473,14.238413867193184
474,20.03945926057934
475,18.08456286263792
476,14.87640818663526
477,11.902388337111539
478,18.08523006311258
479,11.38310377276445
480,17.784797706051528
481,18.907539848223593
482,22.191862023798475
483,21.970969177507023
484,12.529990103771901
485,13.761728307761917
486,16.2293169784097
487,14.437894027610163
488,16.07623143238718
489,19.83384571369745
490,16.199595497207596
491,20.533897061193514
492,16.54943489481249
493,21.258402380956863
494,15.004577635014911
495,22.03783674412734
496,13.893927270966255
497,13.452085583008806
498,16.5328144556577
499,16.64269514119418
500,16.91516882813587
501,16.338172452596226
502,12.46272440219996
503,19.173394584400086
504,16.67829546746641
505,17.77920236784505
506,15.80913466677561
507,16.442496240029712
508,17.698802479673663
509,17.482744165674944
510,13.252142900721577
511,16.52733772826797
512,15.920230493127278
513,16.458731035499998
514,14.246507789059766
515,17.26014059387865
516,16.875146946790288
517,9.559162553623743
518,10.888747568823245
519,20.050594843870407
520,11.296013004386001
521,20.432535320191988
522,18.964855505825287
523,18.325338292775392
524,17.29012182992098
525,14.508132130322274
526,17.821697011981236
527,15.136878803508772
528,15.652628490315852
529,15.668793216166158
530,15.414813445560775
531,16.891556549487373
532,17.930985922142447
533,20.594785629166537
534,12.901792539686664
535,17.601151505373654
536,17.331999120627493
537,17.12789424703633
538,12.805098819315052
539,19.352524400502784
540,20.66581942552235
541,16.638300889899682
542,15.648873932292823
543,16.62317171352429
544,15.060915866203285
545,17.579508782501083
546,21.541456549467156
547,16.54245534556364
548,15.948518835478488
549,11.746631514245124
550,16.538683858210216
551,17.595256162301457
552,19.268830473762563
553,20.689240215242087
554,18.378120866799005
555,18.712865172836516
556,18.72189519900235
557,18.849197452279146
558,17.924280447844115
559,15.829159800957484
560,19.0423005226381
561,15.184458928263389
562,14.594532484826793
563,18.832708176394448
564,15.280235894327305
565,19.050861030345665
566,16.008564138413494
567,11.698695051185044
568,16.794105443655695
569,19.064973615603552
570,16.511884872938012
571,20.937469690236824
572,16.537101979325804
573,13.631878460305849
574,12.069963691193802
575,18.45658918491835
576,18.565174592787546
577,13.907588147743297
578,13.063828905809718
579,17.296068806549584
580,18.401087943471474
581,19.73929214445191
582,20.707834291218635
583,19.79045134020224
584,22.096485266541727
585,16.08135184786833
586,13.251780292125446
587,15.796553440628035
588,17.20455928136987
589,19.746464601387693
590,15.170938440106656
591,13.206386491509175
592,19.123992484216494
593,18.749843501942163
594,19.70659091609999
595,18.994064348934618
596,17.13498952772837
597,17.554185041726484
598,14.294217432163471
599,16.23499215409679
600,20.120186956999255
601,21.15624377906517
602,15.027416090867245
603,17.272597926836056
604,17.028209230615083
605,13.399157865377198
606,17.72326603620811
607,16.225134576575627
608,14.827301504625524
609,15.816061541156714
610,15.272923805924073
611,12.015857321209207
612,14.10508332006998
613,13.887255561543675
614,17.115040282624545
615,9.99109314516064
616,12.838780991547228
617,14.115641477264028
618,14.528464934968
619,17.50861624262754
620,15.637567099070491
621,18.892582727050492
622,17.469167229480068
623,17.146820947214515
624,19.700658076510024
625,19.403832910226175
626,11.61617781431551
627,18.48281397511279
628,11.757516832922963
629,17.875977315573632
630,17.67222745995916
631,19.04672354510826
632,19.68789675566814
633,23.112835096974692
634,11.821985227812469
635,15.436346219116547
636,18.46450451136729
637,23.934463477646393
638,21.21986279415632
639,15.652050945844117
640,15.234600329544342
641,15.532663434971624
642,17.66030334292089
643,18.085374079350423
644,18.29068550082999
645,18.245311748209257
646,16.26485497230037
647,15.550267748179674
648,13.652347320033215
649,17.560212029424537
650,19.351834701899534
651,17.91195888309347
652,17.16098951576261
653,16.597106839517075
654,21.211357574486257
655,22.672616793053432
656,14.292120983017877
657,17.194470463929353
658,18.127289780866626
659,16.88813287588713
660,19.90022433167306
661,22.738385276499063
662,19.153297188105512
663,12.466479109279483
664,14.744493706108194
665,16.48194457044289
666,15.431456076990187
667,17.5065715126635
668,18.756192561049808
669,20.99932724561011
670,11.994461903575488
671,22.168128669282115
672,14.345363179491354
673,21.434929684300727
674,14.603100604922851
675,16.574674918564824
676,16.793927201950687
677,22.03466045499681
678,22.3318585585781
679,15.166490136163894
680,18.320777478552642
681,17.701128363360862
682,15.885820959658595
683,13.447872864558772
684,18.532196397166853
685,16.924697623959595
686,11.501052391719966
687,19.972933699212078
688,13.357994603120062
689,12.001995887251361
690,18.5135107471501
691,18.65276438349096
692,12.503381946069293
693,17.583258272892305
694,13.8709400562418
695,18.15596720478364
696,22.84106137764997
697,16.953329380665117
698,16.799770724760112
699,11.196566184378078
700,11.881172791586089
701,19.98800464489683
702,17.30742057122306
703,17.739410947121954
704,19.41307266569182
705,14.726376700454974
706,22.666545227515755
707,16.09311727540948
708,14.488367079541643
709,18.54457925233207
710,12.784334992751603
711,20.176004776454192
712,17.136269577004708
713,16.437771002437533
714,16.90591245360388
715,17.425193603812282
716,19.580902819001736
717,17.77276071211382
718,17.513134730028522
719,16.584843350464396
720,18.53626899634814
721,15.047552286243132
722,18.431007695352267
723,19.410486844374745
724,18.291288133708782
725,18.262610417066774
726,20.911287882452843
727,17.841448159378718
728,17.483833169307385
729,17.833206650453445
730,13.002351951963892
731,14.862092854588592
732,16.35310352458582
733,16.2164392127683
734,21.11593399843578
735,19.276638799663342
736,16.385092455640965
737,13.575201508906645
738,13.53110692964097
739,18.730237149618347
740,16.882227462066638
741,14.221346918484763
742,16.486187076671
743,14.185621364173063
744,13.919088711173522
745,13.834482557585567
746,22.128535293771712
747,13.812708983006925
748,16.74474314076089
749,16.55264052940527
750,17.943599706388138
751,15.437419916308055
752,15.331778603013877
753,21.264026290069957
754,21.322369245658507
755,20.081877063755936
756,15.642182394611751
757,17.092974450766622
758,19.48890822815209
759,17.00769863074646
760,14.67288543177385
761,21.955405721080982
762,17.97124414200859
763,9.323226327299192
764,22.26586685878488
765,13.280656328933134
766,18.5919872841761
767,19.696993390306734
768,19.104104136943874
769,18.145882187775108
770,19.200122882494327
771,23.58301115776767
772,19.57926477317285
773,13.384819107746278
774,20.88077438719544
775,16.281298031238737
776,17.062030680118287
777,15.161219820725556
778,20.956767111651057
779,23.833271654712153
780,14.101121897010255
781,18.09277106680312
782,17.027797257856548
783,16.652866350772303
784,22.058770479996674
785,15.016179113801325
786,18.610686966263497
787,15.563029456264125
788,18.29335188603155
789,22.19791649471814
790,17.19307894946043
791,20.644856841334093
792,11.459389428132177
793,18.25448401579719
794,15.923057291451943
795,16.99449117230614
796,21.62153677561022
797,20.904482310486955
798,18.561516379336314
799,14.339391406175679
800,16.04865249529914
801,15.133933656114323
802,16.255264981131432
803,14.61706237470063
804,15.943094684659897
805,19.44637096714395
806,20.05423679247399
807,16.410906621145358
808,17.77510950906199
809,17.39329597797125
810,16.04391312674969
811,18.630817533192605
812,17.565622353078197
813,19.90621002859194
814,17.00460356560973
815,18.716023629015602
816,17.948294235369623
817,20.372558013098878
818,21.661518982588568
819,19.069209072333557
820,16.448329891567415
821,14.850035989541055
822,15.76182008820517
823,11.65324209246527
824,16.309505664144027
825,20.905034977934637
826,19.188291494421613
827,17.79066422623444
828,17.247318215380616
829,13.604501524805613
830,18.397238368118753
831,12.2761422886006
832,22.050820847598445
833,23.581859608392378
834,19.46909125873609
835,19.165435216261056
836,21.680293313395254
837,16.794494816199474
838,12.631958872234296
839,9.895291395343023
840,16.966529111081545
841,15.143147745159105
842,9.052579401566106
843,12.169496045876606
844,20.55811530893468
845,20.543743514471515
846,22.6174675587854
847,21.08306975477289
848,11.570752685158425
849,11.62515655610428
850,21.492961759741494
851,12.321581828317498
852,16.507736932369436
853,12.163736393286158
854,16.94722773572977
855,15.749942942530414
856,19.94993029470177
857,16.129853958149052
858,10.256061804698756
859,16.151699015484763
860,21.588192647272685
861,17.914442009656316
862,16.697077202899287
863,19.6720365257201
864,17.699283300441003
865,18.69819764864797
866,20.205762611198473
867,14.349325427308678
868,21.570032284913196
869,19.368573891925692
870,12.90891299815598
871,16.103360958053386
872,13.255903438228238
873,22.891857651027557
874,18.737399332295738
875,12.936730675309555
876,16.854239963536173
877,16.732005129289718
878,16.706608418568678
879,23.041468973990106
880,19.866436806823486
881,18.06866629790948
882,20.12546809315463
883,19.399163563511788
884,19.13650677846661
885,15.827112057506874
886,19.574287012351355
887,12.621796028811314
888,11.873703799876655
889,13.944417238455735
890,20.317470891357708
891,20.343443835109294
892,20.532658474869613
893,21.854040791384612
894,19.150061236541397
895,21.20130536501994
896,21.701830567441547
897,13.096585566519185
898,22.703892064894298
899,15.391476739357653
900,16.0420234598934
901,19.32254706929836
902,19.524278277844743
903,13.47193680520829
904,20.68158736957713
905,16.07845327928002
906,16.470886640840032
907,17.670466283983483
908,9.344709917392187
909,18.760369236977642
910,13.161876849844344
911,17.959408768580804
912,21.734966210725233
913,17.216987120654814
914,14.92815613875042
915,19.191566979246925
916,14.010632871625738
917,16.51784795219626
918,19.502366294148487
919,19.75660361175111
920,14.390341205883114
921,17.367869737476326
922,18.632357157562915
923,15.209993090296674
924,15.09295940921669
925,17.674483828511846
926,17.043148040019627
927,16.42824061006236
928,15.20929564994836
929,17.38301559310935
930,21.07879588158455
931,12.496307250297171
932,13.37155020948191
933,14.140825790416194
934,16.828712464114574
935,16.325283620707495
936,15.47108237122352
937,15.284658735110682
938,17.29864510138419
939,14.077445591528821
940,16.015786023294396
941,18.92240328391786
942,18.389613322541162
943,17.613918399614278
944,16.14711032064571
945,12.766229680359949
946,12.132643890217274
947,22.30889300507802
948,10.566667537257072
949,16.67518010843748
950,15.501469454188495
951,15.770950032034023
952,13.944276133386385
953,19.335197598927124
954,18.00624357919766
955,15.428455162244926
956,18.48116749494965
957,17.829851499806615
958,16.76638306976653
959,16.999686765646675
960,16.873385647170853
961,16.717146523869342
962,20.630804713808676
963,12.335300147856056
964,15.048511693113767
965,17.325675740954665
966,11.415780786839118
967,18.294693590726187
968,17.793997955346263
969,13.599424897641569
970,17.42592742381587
971,15.678404410965019
972,16.76410699764068
973,16.603983484919397
974,21.386372519365967
975,14.270196007653851
976,13.96945785565196
977,22.135572903125453
978,14.87805199967621
979,17.978954480221457
980,17.184631837677554
981,12.179022896763001
982,17.36242454150891
983,16.21452808030406
984,21.26682365108142
985,21.052939904849282
986,21.922041125390347
987,13.968664000944933
988,13.613667374536
989,12.129334408332682
990,16.941155872979746
991,17.709955397934863
992,16.92530182597396
993,16.208064726123347
994,11.737204867636912
995,17.85648094005341
996,23.091348784297384
997,16.928243392150282
998,18.35931558462992
999,18.493648656034015
1000,14.077907587022583
