time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-5.96349109504667e-06,1.711766898054987e-05,10.006418289016203,0.004179256206540138,0.0011311250198566825,0.0,-0.0003486008226742276,0.0010422005498798266,0.21392587835652827,0.021226588505244018,-0.012912122093047252,0.0,472.3426888116478,471.34611426077964,470.6663828529566,472.3059575039802
0.12000000000000001,-5.2278863837954466e-05,0.00019041641665791618,10.024437192307044,0.008062273466695302,0.0008801518585874746,0.0,-0.0011772925467605326,0.005153540727944295,0.38665873679259494,0.03776262030669868,-0.022130301979009333,0.0,459.57464017208537,458.84362827118,459.0758920967507,460.38605507058395
0.18,-0.0001553336581658366,0.0007145345197453195,10.054914216384985,0.010910647320157452,0.0034761040238171503,0.0,-0.0025520583962964213,0.012678724067395336,0.6291360834517246,0.028115298870085563,-0.0015980411710998206,0.0,478.8106861523981,480.3700305886759,481.1443332990843,480.4139197523549
0.23999999999999996,-0.0004035893346408359,0.001790090770812693,10.101091206375518,0.017532640219765305,0.004215923310536773,0.0,-0.005832273901992986,0.02399395108230407,0.909904879078982,0.051280044352073215,-0.012883837073347787,0.0,491.5955204681764,490.7587500142404,490.737253840906,492.45396561858496
0.3,-0.0009581457619923426,0.003703895458941124,10.163214249615327,0.02484948429829359,0.024492401707324696,0.0,-0.015236729805778117,0.04067792386103342,1.160596067222742,0.07266832578626259,-0.06435704034039423,0.0,484.46708397459923,480.5813532583742,483.2052982035693,484.81688202261535
0.36000000000000004,-0.0023880234809724745,0.006637221800936151,10.234386594510331,0.02925521493823524,0.03792560211269613,0.0,-0.03365629895947944,0.057513397130174525,1.2117150651160566,0.0740978585589806,-0.019985453455091617,0.0,421.18654563953686,425.0045080800796,422.1142862180458,422.2420824415614
0.4200000000000001,-0.005400568807783616,0.010840027834797516,10.314362069657982,0.03423076328828323,0.04744597608573553,0.0,-0.06796848051273649,0.0831737578468085,1.4537871126483353,0.08095979440986564,-0.05707126424735884,0.0,482.3132716266385,479.504080776203,482.09479682069446,482.6170546981219
0.48000000000000015,-0.010533164407970025,0.016688223490589217,10.405632293646748,0.0635627386285682,0.05374190791842626,0.0,-0.10374903854679388,0.11484406417667968,1.5882044589192332,0.13396587023388257,-0.02409747176973228,0.0,449.0092511181767,451.67484918773056,448.03851002313,452.33554314669476
0.5400000000000001,-0.017988653354628265,0.02506927332790783,10.505864292467995,0.0763250803732598,0.057020862581485865,0.0,-0.14509534115251643,0.16590501143065495,1.7525030586885317,0.15660541676732018,-0.0014560278912709827,0.0,459.68284203222817,461.4734435082199,458.8666655835913,460.6781516917007
0.6000000000000002,-0.027680109695138344,0.036370427631265106,10.610565810523811,0.0858597400565575,0.05717271901213472,0.0,-0.17796402572635328,0.21161559932840032,1.7374959774930612,0.15115672120881918,0.002834575137238589,0.0,402.76574810946727,403.15358731529335,403.0784010246037,402.6110975270526
0.6600000000000003,-0.039688665874724326,0.05109494083632449,10.720259456668513,0.09494751327358486,0.05775967684606176,0.0,-0.22238172746866433,0.2802130478931545,1.9185607759948335,0.148046073920984,-0.0055393278955907805,0.0,466.0017023330661,465.34671221889795,466.7323407059456,466.50954609165166
0.7200000000000003,-0.054374864131048514,0.07014161804934455,10.840765742014558,0.10411579246830804,0.05840717251118388,0.0,-0.26722828459347847,0.3556790425143401,2.0978768377932173,0.1528203758935335,-0.017649068533493288,0.0,466.46816374863715,465.5217223493027,466.74148766707174,467.1337834772707
0.7800000000000004,-0.0716674395643221,0.09376440385164496,10.970383742401555,0.11540961215622314,0.05840369155899694,0.0,-0.3091667195643494,0.4329286126098529,2.2223345746693695,0.13560710233423376,-0.007531160917822953,0.0,450.7922376342599,451.6091531499707,450.77348857399414,449.40043628988434
0.8400000000000004,-0.09158123961409939,0.12250305123965889,11.109216194466786,0.13449863731397382,0.05812543881096488,0.0,-0.3545803077830455,0.5271171800269177,2.4047509101760576,0.17067943774041497,-0.013450686146779803,0.0,470.1244524765703,469.6657100757109,467.2240999134976,469.9695719844061
0.9000000000000005,-0.11421354724137275,0.15729705677517877,11.258739916078616,0.15037775135086484,0.06088767387476679,0.0,-0.40009982127550875,0.6344429064284742,2.5786742090622417,0.14343909436576688,0.0060798279824614545,0.0,467.3003063779068,468.82030442799993,469.19791613458966,467.1018596527209
0.9600000000000005,-0.13944795016510222,0.1984066845514772,11.415522707967595,0.16622842696151174,0.06372149666551774,0.0,-0.4412998850436842,0.7373533870336242,2.646955263737775,0.17174673910097185,0.022134499837259927,0.0,435.58083714600536,436.92128435116166,435.78491591144353,438.16720022209563
1.0200000000000005,-0.16726473733041697,0.24608843593396001,11.576944821973283,0.17800395316913864,0.07049894970592874,0.0,-0.48657314715162914,0.8531415848757231,2.733268447476426,0.18388457044427367,0.046534480720700405,0.0,442.10929845678305,444.11547772182325,443.2700679069585,444.2961928671915
1.0800000000000005,-0.19790992577094724,0.3008987056729359,11.743210253128833,0.18916070019857578,0.07527337015833968,0.0,-0.5353802996311149,0.974896667110271,2.8084192757675166,0.18671863325850596,0.06080425238084061,0.0,440.65509590320045,441.8348566492389,440.61304313458504,440.88071277326
1.1400000000000006,-0.2318788549075034,0.36399098517667017,11.917716105060418,0.20570330064014541,0.08093856305766156,0.0,-0.5975281918802193,1.129997607447409,3.007383384285969,0.16017617703089948,0.07520749799671034,0.0,479.96229181083055,481.0570243811955,481.3993531814287,479.4147571089022
